_id,DATE,ETHNICITY,COVID_TEST,COVID_COUNT,COVID_DEATHS
1783,2021-10-12T00:00:00,Hispanic or Latino,386,145,1
1784,2021-10-12T00:00:00,Not Hispanic or Latino,4388,1914,25
1785,2021-10-12T00:00:00,Unknown,2349,790,10
1786,2021-10-13T00:00:00,Hispanic or Latino,333,124,1
1787,2021-10-13T00:00:00,Not Hispanic or Latino,4129,1888,18
1788,2021-10-13T00:00:00,Unknown,2323,661,7
1789,2021-10-14T00:00:00,Hispanic or Latino,319,104,2
1790,2021-10-14T00:00:00,Not Hispanic or Latino,4139,1606,25
1791,2021-10-14T00:00:00,Unknown,2235,625,11
1792,2021-10-15T00:00:00,Hispanic or Latino,327,97,0
1793,2021-10-15T00:00:00,Not Hispanic or Latino,3759,1389,21
1794,2021-10-15T00:00:00,Unknown,1993,457,8
1795,2021-10-16T00:00:00,Hispanic or Latino,247,73,0
1796,2021-10-16T00:00:00,Not Hispanic or Latino,2068,814,21
1797,2021-10-16T00:00:00,Unknown,1014,323,10
1798,2021-10-17T00:00:00,Hispanic or Latino,134,41,1
1799,2021-10-17T00:00:00,Not Hispanic or Latino,1506,365,20
1800,2021-10-17T00:00:00,Unknown,630,285,6
1801,2021-10-18T00:00:00,Hispanic or Latino,374,67,0
1802,2021-10-18T00:00:00,Not Hispanic or Latino,4144,1193,18
1803,2021-10-18T00:00:00,Unknown,2187,341,9
1804,2021-10-19T00:00:00,Hispanic or Latino,392,99,0
1805,2021-10-19T00:00:00,Not Hispanic or Latino,3870,1493,27
1806,2021-10-19T00:00:00,Unknown,1925,457,5
1807,2021-10-20T00:00:00,Hispanic or Latino,324,129,1
1808,2021-10-20T00:00:00,Not Hispanic or Latino,3834,1489,19
1809,2021-10-20T00:00:00,Unknown,1977,582,13
1810,2021-10-21T00:00:00,Hispanic or Latino,378,87,0
1811,2021-10-21T00:00:00,Not Hispanic or Latino,3679,1286,17
1812,2021-10-21T00:00:00,Unknown,1905,509,11
1813,2021-10-22T00:00:00,Hispanic or Latino,344,93,1
1814,2021-10-22T00:00:00,Not Hispanic or Latino,3493,1122,25
1815,2021-10-22T00:00:00,Unknown,1845,388,8
1816,2021-10-23T00:00:00,Hispanic or Latino,183,70,0
1817,2021-10-23T00:00:00,Not Hispanic or Latino,1979,741,19
1818,2021-10-23T00:00:00,Unknown,928,290,5
1819,2021-10-24T00:00:00,Hispanic or Latino,135,45,1
1820,2021-10-24T00:00:00,Not Hispanic or Latino,1461,594,23
1821,2021-10-24T00:00:00,Unknown,658,272,5
1822,2021-10-25T00:00:00,Hispanic or Latino,365,84,0
1823,2021-10-25T00:00:00,Not Hispanic or Latino,4244,1073,11
1824,2021-10-25T00:00:00,Unknown,2265,323,11
1825,2021-10-26T00:00:00,Hispanic or Latino,384,90,2
1826,2021-10-26T00:00:00,Not Hispanic or Latino,3874,1473,20
1827,2021-10-26T00:00:00,Unknown,1906,544,11
1828,2021-10-27T00:00:00,Hispanic or Latino,332,96,0
1829,2021-10-27T00:00:00,Not Hispanic or Latino,3896,1447,20
1830,2021-10-27T00:00:00,Unknown,1961,513,4
1831,2021-10-28T00:00:00,Hispanic or Latino,333,98,1
1832,2021-10-28T00:00:00,Not Hispanic or Latino,3715,1423,15
1833,2021-10-28T00:00:00,Unknown,1772,448,8
1834,2021-10-29T00:00:00,Hispanic or Latino,354,85,2
1835,2021-10-29T00:00:00,Not Hispanic or Latino,3818,1255,17
1836,2021-10-29T00:00:00,Unknown,1656,412,5
1837,2021-10-30T00:00:00,Hispanic or Latino,160,80,1
1838,2021-10-30T00:00:00,Not Hispanic or Latino,2068,851,18
1839,2021-10-30T00:00:00,Unknown,848,282,7
1840,2021-10-31T00:00:00,Hispanic or Latino,131,49,0
1841,2021-10-31T00:00:00,Not Hispanic or Latino,1457,733,15
1842,2021-10-31T00:00:00,Unknown,601,272,9
1843,2021-11-01T00:00:00,Hispanic or Latino,362,71,0
1844,2021-11-01T00:00:00,Not Hispanic or Latino,4497,1073,17
1845,2021-11-01T00:00:00,Unknown,2237,322,9
1846,2021-11-02T00:00:00,Hispanic or Latino,411,91,1
1847,2021-11-02T00:00:00,Not Hispanic or Latino,4273,1523,16
1848,2021-11-02T00:00:00,Unknown,1978,434,9
1849,2021-11-03T00:00:00,Hispanic or Latino,411,122,0
1850,2021-11-03T00:00:00,Not Hispanic or Latino,4153,1471,17
1851,2021-11-03T00:00:00,Unknown,2164,483,8
1852,2021-11-04T00:00:00,Hispanic or Latino,357,122,1
1853,2021-11-04T00:00:00,Not Hispanic or Latino,4216,1668,11
1854,2021-11-04T00:00:00,Unknown,2128,605,6
1855,2021-11-05T00:00:00,Hispanic or Latino,385,144,2
1856,2021-11-05T00:00:00,Not Hispanic or Latino,4127,1547,14
1857,2021-11-05T00:00:00,Unknown,2135,575,11
1858,2021-11-06T00:00:00,Hispanic or Latino,183,78,2
1859,2021-11-06T00:00:00,Not Hispanic or Latino,2287,1039,23
1860,2021-11-06T00:00:00,Unknown,1009,422,6
1861,2021-11-07T00:00:00,Hispanic or Latino,157,74,1
1862,2021-11-07T00:00:00,Not Hispanic or Latino,1827,810,19
1863,2021-11-07T00:00:00,Unknown,756,276,5
1864,2021-11-08T00:00:00,Hispanic or Latino,395,99,1
1865,2021-11-08T00:00:00,Not Hispanic or Latino,5331,1372,18
1866,2021-11-08T00:00:00,Unknown,2534,558,4
1867,2021-11-09T00:00:00,Hispanic or Latino,439,140,1
1868,2021-11-09T00:00:00,Not Hispanic or Latino,4761,2214,19
1869,2021-11-09T00:00:00,Unknown,2470,544,2
1870,2021-11-10T00:00:00,Hispanic or Latino,438,142,1
1871,2021-11-10T00:00:00,Not Hispanic or Latino,4510,2015,14
1872,2021-11-10T00:00:00,Unknown,2363,831,11
1873,2021-11-11T00:00:00,Hispanic or Latino,402,169,0
1874,2021-11-11T00:00:00,Not Hispanic or Latino,4106,1861,28
1875,2021-11-11T00:00:00,Unknown,2164,746,4
1876,2021-11-12T00:00:00,Hispanic or Latino,403,151,0
1877,2021-11-12T00:00:00,Not Hispanic or Latino,4389,2077,21
1878,2021-11-12T00:00:00,Unknown,2265,662,8
1879,2021-11-13T00:00:00,Hispanic or Latino,205,87,2
1880,2021-11-13T00:00:00,Not Hispanic or Latino,2559,1283,17
1881,2021-11-13T00:00:00,Unknown,1192,479,4
1882,2021-11-14T00:00:00,Hispanic or Latino,157,62,0
1883,2021-11-14T00:00:00,Not Hispanic or Latino,1915,799,15
1884,2021-11-14T00:00:00,Unknown,828,396,9
1885,2021-11-15T00:00:00,Hispanic or Latino,468,132,1
1886,2021-11-15T00:00:00,Not Hispanic or Latino,5449,2004,19
1887,2021-11-15T00:00:00,Unknown,2712,645,9
1888,2021-11-16T00:00:00,Hispanic or Latino,488,190,1
1889,2021-11-16T00:00:00,Not Hispanic or Latino,5013,2538,21
1890,2021-11-16T00:00:00,Unknown,2498,740,9
1891,2021-11-17T00:00:00,Hispanic or Latino,522,218,0
1892,2021-11-17T00:00:00,Not Hispanic or Latino,5232,2702,17
1893,2021-11-17T00:00:00,Unknown,2603,975,5
1894,2021-11-18T00:00:00,Hispanic or Latino,398,199,0
1895,2021-11-18T00:00:00,Not Hispanic or Latino,5005,2642,20
1896,2021-11-18T00:00:00,Unknown,2643,915,10
1897,2021-11-19T00:00:00,Hispanic or Latino,407,194,0
1898,2021-11-19T00:00:00,Not Hispanic or Latino,4997,2521,25
1899,2021-11-19T00:00:00,Unknown,2334,899,9
1900,2021-11-20T00:00:00,Hispanic or Latino,252,132,0
1901,2021-11-20T00:00:00,Not Hispanic or Latino,2891,1731,15
1902,2021-11-20T00:00:00,Unknown,1142,509,6
1903,2021-11-21T00:00:00,Hispanic or Latino,202,123,1
1904,2021-11-21T00:00:00,Not Hispanic or Latino,2090,1313,21
1905,2021-11-21T00:00:00,Unknown,852,445,9
1906,2021-11-22T00:00:00,Hispanic or Latino,485,154,0
1907,2021-11-22T00:00:00,Not Hispanic or Latino,5388,2124,19
1908,2021-11-22T00:00:00,Unknown,2750,852,7
1909,2021-11-23T00:00:00,Hispanic or Latino,445,199,0
1910,2021-11-23T00:00:00,Not Hispanic or Latino,4889,3096,14
1911,2021-11-23T00:00:00,Unknown,2546,765,9
1912,2021-11-24T00:00:00,Hispanic or Latino,365,188,4
1913,2021-11-24T00:00:00,Not Hispanic or Latino,4604,2797,29
1914,2021-11-24T00:00:00,Unknown,2463,1009,6
1915,2021-11-25T00:00:00,Hispanic or Latino,74,160,1
1916,2021-11-25T00:00:00,Not Hispanic or Latino,789,1857,18
1917,2021-11-25T00:00:00,Unknown,391,631,18
1918,2021-11-26T00:00:00,Hispanic or Latino,263,44,0
1919,2021-11-26T00:00:00,Not Hispanic or Latino,3978,836,25
1920,2021-11-26T00:00:00,Unknown,1804,373,5
1921,2021-11-27T00:00:00,Hispanic or Latino,271,105,0
1922,2021-11-27T00:00:00,Not Hispanic or Latino,2871,1248,37
1923,2021-11-27T00:00:00,Unknown,1338,352,10
1924,2021-11-28T00:00:00,Hispanic or Latino,199,178,0
1925,2021-11-28T00:00:00,Not Hispanic or Latino,2488,2062,22
1926,2021-11-28T00:00:00,Unknown,928,614,13
1927,2021-11-29T00:00:00,Hispanic or Latino,567,159,2
1928,2021-11-29T00:00:00,Not Hispanic or Latino,7139,2908,27
1929,2021-11-29T00:00:00,Unknown,3274,935,8
1930,2021-11-30T00:00:00,Hispanic or Latino,606,290,0
1931,2021-11-30T00:00:00,Not Hispanic or Latino,6522,4666,22
1932,2021-11-30T00:00:00,Unknown,3197,1159,12
1933,2021-12-01T00:00:00,Hispanic or Latino,634,313,0
1934,2021-12-01T00:00:00,Not Hispanic or Latino,6560,3923,31
1935,2021-12-01T00:00:00,Unknown,3082,1372,13
1936,2021-12-02T00:00:00,Hispanic or Latino,537,301,0
1937,2021-12-02T00:00:00,Not Hispanic or Latino,6333,3922,27
1938,2021-12-02T00:00:00,Unknown,3020,1408,10
1939,2021-12-03T00:00:00,Hispanic or Latino,521,243,2
1940,2021-12-03T00:00:00,Not Hispanic or Latino,6027,3940,34
1941,2021-12-03T00:00:00,Unknown,2742,1524,11
1942,2021-12-04T00:00:00,Hispanic or Latino,289,201,1
1943,2021-12-04T00:00:00,Not Hispanic or Latino,3358,2653,26
1944,2021-12-04T00:00:00,Unknown,1575,750,7
1945,2021-12-05T00:00:00,Hispanic or Latino,218,181,0
1946,2021-12-05T00:00:00,Not Hispanic or Latino,2515,1922,35
1947,2021-12-05T00:00:00,Unknown,918,934,12
1948,2021-12-06T00:00:00,Hispanic or Latino,567,219,1
1949,2021-12-06T00:00:00,Not Hispanic or Latino,6884,3068,30
1950,2021-12-06T00:00:00,Unknown,3374,909,17
1951,2021-12-07T00:00:00,Hispanic or Latino,584,264,1
1952,2021-12-07T00:00:00,Not Hispanic or Latino,6279,3872,39
1953,2021-12-07T00:00:00,Unknown,2996,1150,13
1954,2021-12-08T00:00:00,Hispanic or Latino,617,261,1
1955,2021-12-08T00:00:00,Not Hispanic or Latino,6259,3842,35
1956,2021-12-08T00:00:00,Unknown,2959,1371,12
1957,2021-12-09T00:00:00,Hispanic or Latino,543,267,1
1958,2021-12-09T00:00:00,Not Hispanic or Latino,6013,3838,39
1959,2021-12-09T00:00:00,Unknown,2826,1184,18
1960,2021-12-10T00:00:00,Hispanic or Latino,513,259,2
1961,2021-12-10T00:00:00,Not Hispanic or Latino,5923,3446,31
1962,2021-12-10T00:00:00,Unknown,2849,1241,16
1963,2021-12-11T00:00:00,Hispanic or Latino,281,158,1
1964,2021-12-11T00:00:00,Not Hispanic or Latino,3206,2410,37
1965,2021-12-11T00:00:00,Unknown,1307,860,12
1966,2021-12-12T00:00:00,Hispanic or Latino,231,166,2
1967,2021-12-12T00:00:00,Not Hispanic or Latino,2280,2029,27
1968,2021-12-12T00:00:00,Unknown,970,773,13
1969,2021-12-13T00:00:00,Hispanic or Latino,634,204,1
1970,2021-12-13T00:00:00,Not Hispanic or Latino,6875,2742,34
1971,2021-12-13T00:00:00,Unknown,3191,1053,7
1972,2021-12-14T00:00:00,Hispanic or Latino,599,209,3
1973,2021-12-14T00:00:00,Not Hispanic or Latino,6380,3478,44
1974,2021-12-14T00:00:00,Unknown,3016,1024,20
1975,2021-12-15T00:00:00,Hispanic or Latino,562,294,2
1976,2021-12-15T00:00:00,Not Hispanic or Latino,6095,3822,41
1977,2021-12-15T00:00:00,Unknown,2793,1331,16
1978,2021-12-16T00:00:00,Hispanic or Latino,484,261,4
1979,2021-12-16T00:00:00,Not Hispanic or Latino,5948,3662,45
1980,2021-12-16T00:00:00,Unknown,2798,1230,14
1981,2021-12-17T00:00:00,Hispanic or Latino,546,264,1
1982,2021-12-17T00:00:00,Not Hispanic or Latino,5479,3474,40
1983,2021-12-17T00:00:00,Unknown,2626,1272,13
1984,2021-12-18T00:00:00,Hispanic or Latino,340,164,2
1985,2021-12-18T00:00:00,Not Hispanic or Latino,3209,2333,37
1986,2021-12-18T00:00:00,Unknown,1522,831,16
1987,2021-12-19T00:00:00,Hispanic or Latino,222,175,0
1988,2021-12-19T00:00:00,Not Hispanic or Latino,2335,1661,46
1989,2021-12-19T00:00:00,Unknown,1192,674,19
1990,2021-12-20T00:00:00,Hispanic or Latino,553,183,2
1991,2021-12-20T00:00:00,Not Hispanic or Latino,6313,2641,28
1992,2021-12-20T00:00:00,Unknown,3211,950,13
1993,2021-12-21T00:00:00,Hispanic or Latino,566,267,1
1994,2021-12-21T00:00:00,Not Hispanic or Latino,6353,3386,44
1995,2021-12-21T00:00:00,Unknown,3118,1009,22
1996,2021-12-22T00:00:00,Hispanic or Latino,556,344,1
1997,2021-12-22T00:00:00,Not Hispanic or Latino,6617,3739,49
1998,2021-12-22T00:00:00,Unknown,3185,1350,17
1999,2021-12-23T00:00:00,Hispanic or Latino,429,283,3
2000,2021-12-23T00:00:00,Not Hispanic or Latino,5884,3207,39
2001,2021-12-23T00:00:00,Unknown,2974,1200,19
2002,2021-12-24T00:00:00,Hispanic or Latino,211,359,0
2003,2021-12-24T00:00:00,Not Hispanic or Latino,2820,3551,35
2004,2021-12-24T00:00:00,Unknown,1231,1288,16
2005,2021-12-25T00:00:00,Hispanic or Latino,93,215,2
2006,2021-12-25T00:00:00,Not Hispanic or Latino,1036,1989,41
2007,2021-12-25T00:00:00,Unknown,433,918,18
2008,2021-12-26T00:00:00,Hispanic or Latino,252,137,2
2009,2021-12-26T00:00:00,Not Hispanic or Latino,2720,1189,36
2010,2021-12-26T00:00:00,Unknown,1325,487,19
2011,2021-12-27T00:00:00,Hispanic or Latino,647,245,2
2012,2021-12-27T00:00:00,Not Hispanic or Latino,7795,3938,41
2013,2021-12-27T00:00:00,Unknown,3787,1416,22
2014,2021-12-28T00:00:00,Hispanic or Latino,785,473,1
2015,2021-12-28T00:00:00,Not Hispanic or Latino,7765,5712,38
2016,2021-12-28T00:00:00,Unknown,3948,1547,14
2017,2021-12-29T00:00:00,Hispanic or Latino,785,790,2
2018,2021-12-29T00:00:00,Not Hispanic or Latino,8151,7954,50
2019,2021-12-29T00:00:00,Unknown,4283,3024,17
2020,2021-12-30T00:00:00,Hispanic or Latino,684,751,2
2021,2021-12-30T00:00:00,Not Hispanic or Latino,7446,7726,39
2022,2021-12-30T00:00:00,Unknown,4163,2965,24
2023,2021-12-31T00:00:00,Hispanic or Latino,345,799,3
2024,2021-12-31T00:00:00,Not Hispanic or Latino,3787,6780,41
2025,2021-12-31T00:00:00,Unknown,1755,2262,15
2026,2022-01-01T00:00:00,Hispanic or Latino,141,501,1
2027,2022-01-01T00:00:00,Not Hispanic or Latino,1472,4058,34
2028,2022-01-01T00:00:00,Unknown,858,1584,17
2029,2022-01-02T00:00:00,Hispanic or Latino,258,284,0
2030,2022-01-02T00:00:00,Not Hispanic or Latino,2774,2637,34
2031,2022-01-02T00:00:00,Unknown,1322,1053,17
2032,2022-01-03T00:00:00,Hispanic or Latino,734,539,0
2033,2022-01-03T00:00:00,Not Hispanic or Latino,8003,5690,41
2034,2022-01-03T00:00:00,Unknown,4840,2229,23
2035,2022-01-04T00:00:00,Hispanic or Latino,1126,807,2
2036,2022-01-04T00:00:00,Not Hispanic or Latino,8662,8688,34
2037,2022-01-04T00:00:00,Unknown,5094,3095,16
2038,2022-01-05T00:00:00,Hispanic or Latino,929,927,0
2039,2022-01-05T00:00:00,Not Hispanic or Latino,8385,9657,32
2040,2022-01-05T00:00:00,Unknown,4757,4437,11
2041,2022-01-06T00:00:00,Hispanic or Latino,893,1018,2
2042,2022-01-06T00:00:00,Not Hispanic or Latino,7792,9938,30
2043,2022-01-06T00:00:00,Unknown,4535,3718,15
2044,2022-01-07T00:00:00,Hispanic or Latino,781,1104,2
2045,2022-01-07T00:00:00,Not Hispanic or Latino,6765,10174,39
2046,2022-01-07T00:00:00,Unknown,4176,3969,14
2047,2022-01-08T00:00:00,Hispanic or Latino,523,972,1
2048,2022-01-08T00:00:00,Not Hispanic or Latino,4142,8197,35
2049,2022-01-08T00:00:00,Unknown,2212,2966,18
2050,2022-01-09T00:00:00,Hispanic or Latino,267,756,1
2051,2022-01-09T00:00:00,Not Hispanic or Latino,2744,5664,38
2052,2022-01-09T00:00:00,Unknown,1383,3421,14
2053,2022-01-10T00:00:00,Hispanic or Latino,785,665,1
2054,2022-01-10T00:00:00,Not Hispanic or Latino,8330,6750,36
2055,2022-01-10T00:00:00,Unknown,5079,4339,15
2056,2022-01-11T00:00:00,Hispanic or Latino,906,968,3
2057,2022-01-11T00:00:00,Not Hispanic or Latino,8064,10421,40
2058,2022-01-11T00:00:00,Unknown,4761,3329,16
2059,2022-01-12T00:00:00,Hispanic or Latino,917,1086,1
2060,2022-01-12T00:00:00,Not Hispanic or Latino,8260,10891,36
2061,2022-01-12T00:00:00,Unknown,4424,5370,9
2062,2022-01-13T00:00:00,Hispanic or Latino,677,1004,2
2063,2022-01-13T00:00:00,Not Hispanic or Latino,7511,10583,38
2064,2022-01-13T00:00:00,Unknown,3896,4347,15
2065,2022-01-14T00:00:00,Hispanic or Latino,594,884,0
2066,2022-01-14T00:00:00,Not Hispanic or Latino,6239,9526,19
2067,2022-01-14T00:00:00,Unknown,2871,3872,7
2068,2022-01-15T00:00:00,Hispanic or Latino,328,883,1
2069,2022-01-15T00:00:00,Not Hispanic or Latino,3094,8330,18
2070,2022-01-15T00:00:00,Unknown,836,3695,5
2071,2022-01-16T00:00:00,Hispanic or Latino,154,582,0
2072,2022-01-16T00:00:00,Not Hispanic or Latino,1676,5865,14
2073,2022-01-16T00:00:00,Unknown,457,3579,7
2074,2022-01-17T00:00:00,Hispanic or Latino,30,675,0
2075,2022-01-17T00:00:00,Not Hispanic or Latino,526,7550,4
2076,2022-01-17T00:00:00,Unknown,130,3777,1
